,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),MLS#,LATITUDE,LONGITUDE,Average School Rating,Crime per Capita (1000s)
818,25 Swift,Lake Forest,CA,92630,1788000,5,4.5,3100.0,4550.0,2016.0,11.0,577.0,http://www.redfin.com/CA/Lake-Forest/25-Swift-92630/home/112722238,OC21175443,33.6728631,-117.6772869,6.25,2.376016212816511
819,36 Torosa,Lake Forest,CA,92630,1359900,4,3.0,2507.0,3949.0,2017.0,2.0,542.0,http://www.redfin.com/CA/Lake-Forest/36-Torosa-92630/home/143909786,OC21175201,33.675746000000004,-117.6829019,6.25,2.376016212816511
820,22791 Rumble Dr,Lake Forest,CA,92630,939000,5,3.0,2600.0,5200.0,1969.0,2.0,361.0,http://www.redfin.com/CA/Lake-Forest/22791-Rumble-Dr-92630/home/4819419,OC21182739,33.6318614,-117.695425,5.25,2.376016212816511
821,24951 Avenida Libre,Lake Forest,CA,92630,1299800,4,3.0,2979.0,7475.0,1977.0,3.0,436.0,http://www.redfin.com/CA/Lake-Forest/24951-Avenida-Libre-92630/home/4807675,OC21181852,33.6553227,-117.6946098,6.25,2.376016212816511
822,24211 Angela St,Lake Forest,CA,92630,1169000,5,3.0,2884.0,5000.0,1978.0,3.0,405.0,http://www.redfin.com/CA/Lake-Forest/24211-Angela-St-92630/home/4829239,LG21183130,33.64398679999999,-117.7084486,6.25,2.376016212816511
823,24132 Big Timber St,Lake Forest,CA,92630,899000,3,2.0,1494.0,5265.0,1977.0,3.0,602.0,http://www.redfin.com/CA/Lake-Forest/24132-Big-Timber-St-92630/home/4837849,OC21183582,33.6310251,-117.7091818,5.5,2.376016212816511
824,24772 Greentree Ln,Lake Forest,CA,92630,868000,3,2.0,1684.0,5625.0,1976.0,3.0,515.0,http://www.redfin.com/CA/Lake-Forest/24772-Greentree-Ln-92630/home/4827403,OC21183291,33.6467942,-117.69868819999999,6.25,2.376016212816511
825,21442 Calle Sendero,Lake Forest,CA,92630,1124900,4,3.0,2714.0,10800.0,1980.0,3.0,414.0,http://www.redfin.com/CA/Lake-Forest/21442-Calle-Sendero-92630/home/4808484,OC21183315,33.6513672,-117.69112700000001,6.25,2.376016212816511
826,21742 Queensbury Dr,Lake Forest,CA,92630,1150000,4,3.0,2819.0,10625.0,1981.0,5.0,408.0,http://www.redfin.com/CA/Lake-Forest/21742-Queensbury-Dr-92630/home/4814176,OC21181650,33.6467632,-117.67973880000001,6.25,2.376016212816511
827,1143 Viejo Hills Dr,Lake Forest,CA,92610,1100000,4,2.5,2115.0,3734.0,2019.0,5.0,520.0,http://www.redfin.com/CA/LAKE-FOREST/1143-VIEJO-HILLS-DR-92610/home/167387431,OC21178039,33.671874,-117.637528,6.5,2.376016212816511
828,22332 Woodhue Ct,Lake Forest,CA,92630,1100000,3,2.5,2629.0,6120.0,1976.0,5.0,418.0,http://www.redfin.com/CA/Lake-Forest/22332-Woodhue-Ct-92630/home/4827307,PW21180959,33.638168799999995,-117.69092079999999,6.25,2.376016212816511
829,21396 Falkirk Ln,Lake Forest,CA,92630,849000,3,2.5,1564.0,3000.0,1986.0,5.0,543.0,http://www.redfin.com/CA/Lake-Forest/21396-Falkirk-Ln-92630/home/4817228,PW21180705,33.652065,-117.67591200000001,5.75,2.376016212816511
830,22422 Sunlight Crk,Lake Forest,CA,92630,899000,4,2.5,2145.0,5400.0,1977.0,6.0,419.0,http://www.redfin.com/CA/Lake-Forest/22422-Sunlight-Crk-92630/home/4811986,IV21179605,33.6368795,-117.67082479999999,5.75,2.376016212816511
831,21745 Lake Vista Dr,Lake Forest,CA,92630,539000,2,1.0,980.0,1950.0,1972.0,8.0,550.0,http://www.redfin.com/CA/Lake-Forest/21745-Lake-Vista-Dr-92630/home/4822107,WS21179278,33.6464943,-117.7017585,6.25,2.376016212816511
832,24291 Grass St,Lake Forest,CA,92630,969900,5,3.0,2240.0,7280.0,1965.0,9.0,433.0,http://www.redfin.com/CA/Lake-Forest/24291-Grass-St-92630/home/4838918,CV21179232,33.6098333,-117.6947473,5.75,2.376016212816511
833,21035 Kensington Ln,Lake Forest,CA,92630,950000,4,3.0,2814.0,6000.0,1989.0,9.0,338.0,http://www.redfin.com/CA/Lake-Forest/21035-Kensington-Ln-92630/home/4818043,OC21179591,33.657176799999995,-117.6597791,6.0,2.376016212816511
834,25201 Vista Fusco,Lake Forest,CA,92630,939000,4,2.0,1448.0,7725.0,1972.0,9.0,648.0,http://www.redfin.com/CA/Lake-Forest/25201-Vista-Fusco-92630/home/4819234,OC21178991,33.6355255,-117.6907604,5.25,2.376016212816511
835,22301 Chestnut Ln,Lake Forest,CA,92630,999000,3,2.5,2130.0,5886.0,1976.0,9.0,469.0,http://www.redfin.com/CA/Lake-Forest/22301-Chestnut-Ln-92630/home/4824523,OC21179135,33.639292499999996,-117.686361,6.25,2.376016212816511
836,22083 Pheasant St,Lake Forest,CA,92630,1150000,4,3.0,2444.0,5000.0,1977.0,9.0,471.0,http://www.redfin.com/CA/Lake-Forest/22083-Pheasant-St-92630/home/4828472,PW21178876,33.641861999999996,-117.7060659,6.25,2.376016212816511
837,20982 Starling Ct,Lake Forest,CA,92630,925000,3,2.5,1662.0,4250.0,1987.0,10.0,557.0,http://www.redfin.com/CA/Lake-Forest/20982-Starling-Ct-92630/home/4817835,PW21178787,33.6573024,-117.6723446,5.75,2.376016212816511
838,24882 Rivendell Dr,Lake Forest,CA,92630,1100000,5,3.0,2490.0,4550.0,1969.0,11.0,442.0,http://www.redfin.com/CA/Lake-Forest/24882-Rivendell-Dr-92630/home/4819408,OC21177536,33.6322625,-117.69607620000001,5.25,2.376016212816511
839,1100 Portola Oaks Dr,Lake Forest,CA,92610,1100000,4,3.0,2260.0,2989.0,2018.0,13.0,487.0,http://www.redfin.com/CA/Lake-Forest/1100-Portola-Oaks-Dr-92610/home/146012219,WS21174916,33.670826,-117.6364457,6.5,2.376016212816511
840,27172 Valleymont Rd,Lake Forest,CA,92630,889000,4,3.0,1644.0,5187.0,1979.0,15.0,541.0,http://www.redfin.com/CA/Lake-Forest/27172-Valleymont-Rd-92630/home/5112634,SW21112060,33.6539777,-117.6566623,6.0,2.376016212816511
841,25642 Heatherow Cir,Lake Forest,CA,92630,899000,4,1.75,1494.0,6018.0,1976.0,20.0,602.0,http://www.redfin.com/CA/Lake-Forest/25642-Heatherow-Cir-92630/home/4811040,OC21169365,33.6326245,-117.68349679999999,6.0,2.376016212816511
842,22266 Brittlewood Cir,Lake Forest,CA,92630,1219700,5,2.5,2912.0,12000.0,1977.0,22.0,419.0,http://www.redfin.com/CA/Lake-Forest/22266-Brittlewood-Cir-92630/home/4827234,SW21161800,33.6389794,-117.6925706,6.25,2.376016212816511
843,23782 Boeing Ln,Lake Forest,CA,92630,848000,3,2.5,1552.0,6545.0,1970.0,23.0,546.0,http://www.redfin.com/CA/Lake-Forest/23782-Boeing-Ln-92630/home/4835830,WS21167365,33.6277311,-117.71495530000001,5.5,2.376016212816511
844,24721 Calle El Toro Grande,Lake Forest,CA,92630,945000,5,3.0,2857.0,9176.0,1966.0,24.0,331.0,http://www.redfin.com/CA/Lake-Forest/24721-Cll-El-Toro-Grande-92630/home/4832735,PW21166786,33.6300072,-117.697978,5.5,2.376016212816511
845,21422 Via Floresta,Lake Forest,CA,92630,1400000,5,3.5,2672.0,5663.0,1976.0,26.0,524.0,http://www.redfin.com/CA/Lake-Forest/21422-Via-Floresta-92630/home/4825685,OC21164178,33.651573299999995,-117.7023277,6.25,2.376016212816511
846,115 Lavender,Lake Forest,CA,92630,1150000,4,4.0,2141.0,3480.0,2018.0,32.0,537.0,http://www.redfin.com/CA/Lake-Forest/115-Lavender-92630/home/112722706,OC21160459,33.672935200000005,-117.6841213,6.25,2.376016212816511
847,24352 Grass St,Lake Forest,CA,92630,868000,5,3.0,2037.0,7650.0,1965.0,32.0,426.0,http://www.redfin.com/CA/Lake-Forest/24352-Grass-St-92630/home/4838898,TR21160288,33.609324900000004,-117.69401409999999,5.75,2.376016212816511
848,21442 Poplarwood,Lake Forest,CA,92630,1150000,4,2.5,2644.0,5000.0,1985.0,36.0,435.0,http://www.redfin.com/CA/Lake-Forest/21442-Poplarwood-92630/home/4809623,OC21155592,33.6518131,-117.6864527,6.25,2.376016212816511
849,22982 Mullin Rd,Lake Forest,CA,92630,839900,3,2.0,1540.0,5500.0,1974.0,36.0,545.0,http://www.redfin.com/CA/Lake-Forest/22982-Mullin-Rd-92630/home/4837700,PW21156744,33.6286579,-117.71362649999999,5.5,2.376016212816511
850,22151 Pheasant St,Lake Forest,CA,92630,1099000,4,2.5,2226.0,5225.0,1977.0,39.0,494.0,http://www.redfin.com/CA/Lake-Forest/22151-Pheasant-St-92630/home/4828284,PW21153590,33.641605299999995,-117.7094567,6.25,2.376016212816511
851,21882 Ute Way,Lake Forest,CA,92630,930000,3,2.5,1943.0,6600.0,1974.0,40.0,479.0,http://www.redfin.com/CA/Lake-Forest/21882-Ute-Way-92630/home/4824157,OC21150740,33.64478270000001,-117.6856736,6.25,2.376016212816511
852,19416 Shadow Oak Dr,Lake Forest,CA,92679,1240000,4,3.0,3208.0,7200.0,1989.0,52.0,387.0,http://www.redfin.com/CA/Trabuco-Canyon/19416-Shadow-Oak-Dr-92679/home/4804692,PW21143441,33.680150399999995,-117.62537739999999,6.5,2.376016212816511
853,13 Torosa,Lake Forest,CA,92630,1258900,4,3.0,2507.0,3685.0,2017.0,53.0,502.0,http://www.redfin.com/CA/Lake-Forest/13-Torosa-92630/home/143909804,LG21142635,33.6760747,-117.68173090000002,6.25,2.376016212816511
854,9 Abbey Dr,Lake Forest,CA,92610,899900,4,2.5,1796.0,3150.0,1995.0,55.0,501.0,http://www.redfin.com/CA/Lake-Forest/9-Abbey-Dr-92610/home/4810625,LG21139969,33.6845402,-117.6706873,6.75,2.376016212816511
855,20866 Parkside,Lake Forest,CA,92630,1599900,6,4.5,3598.0,6158.0,1999.0,65.0,445.0,http://www.redfin.com/CA/Lake-Forest/20866-Parkside-92630/home/4818151,OC21129180,33.65938120000001,-117.6613375,6.0,2.376016212816511
856,137 Primrose Dr,Lake Forest,CA,92610,998000,4,3.5,2414.0,3195.0,2016.0,78.0,413.0,http://www.redfin.com/CA/Lake-Forest/137-Primrose-Dr-92610/home/112721273,OC21120859,33.6744669,-117.6611149,6.75,2.376016212816511
857,25215 Miles Ave,Lake Forest,CA,92630,868000,3,2.0,1677.0,5344.0,1969.0,92.0,518.0,http://www.redfin.com/CA/Lake-Forest/25215-Miles-Ave-92630/home/4819486,OC21110360,33.631260299999994,-117.69078190000002,5.25,2.376016212816511
858,1021 Summit Oak Dr,Lake Forest,CA,92679,3200000,5,4.5,4769.0,9983.0,2018.0,124.0,671.0,http://www.redfin.com/CA/Portola-Hills/1021-Summit-Oak-Dr-92679/home/143909665,CV21082058,33.6758774,-117.6363706,6.5,2.376016212816511
859,23061 Arden St,Lake Forest,CA,92630,899900,4,2.0,1990.0,5035.0,1973.0,124.0,452.0,http://www.redfin.com/CA/Lake-Forest/23061-Arden-St-92630/home/4837711,SW21081419,33.627318100000004,-117.7126642,5.5,2.376016212816511
860,11091 Bunker Hill Dr,Los Alamitos,CA,90720,875000,3,1.0,1003.0,7200.0,1955.0,13.0,872.0,http://www.redfin.com/CA/Los-Alamitos/11091-Bunker-Hill-Dr-90720/home/3938128,DW21175574,33.801472600000004,-118.0465333,8.75,1.9524617996604414
861,3922 San Joaquin Ave,Los Alamitos,CA,90720,1318000,5,3.0,2752.0,5670.0,1966.0,24.0,479.0,http://www.redfin.com/CA/Los-Alamitos/3922-San-Joaquin-Ave-90720/home/3977325,PW21165807,33.8106085,-118.0650558,8.75,1.9524617996604414
862,3802 Holden Cir,Los Alamitos,CA,90720,1399995,4,2.5,2812.0,6873.0,1970.0,36.0,498.0,http://www.redfin.com/CA/Los-Alamitos/3802-Holden-Cir-90720/home/3978158,DW21156757,33.8161586,-118.0672281,8.75,1.9524617996604414
863,1 Windswept Way,Mission Viejo,CA,92692,959900,4,2.5,2406.0,3408.0,1999.0,38.0,399.0,http://www.redfin.com/CA/Mission-Viejo/1-Windswept-Way-92692/home/5783711,OC21151474,33.6649576,-117.62640890000002,6.5,1.5803017522129563
864,27901 Calle Valdes,Mission Viejo,CA,92692,725000,3,2.0,1453.0,3440.0,1972.0,1.0,499.0,http://www.redfin.com/CA/Mission-Viejo/27901-Calle-Valdes-92692/home/5068025,OC21185330,33.617828,-117.644149,7.0,1.5803017522129563
865,28042 Espinoza,Mission Viejo,CA,92692,849900,2,1.5,1495.0,3774.0,1980.0,1.0,568.0,http://www.redfin.com/CA/Mission-Viejo/28042-Espinoza-92692/home/5076954,OC21185174,33.61345900000001,-117.64135290000002,7.0,1.5803017522129563
866,22496 Almaden,Mission Viejo,CA,92691,1390000,5,2.0,2540.0,6800.0,1977.0,2.0,547.0,http://www.redfin.com/CA/Mission-Viejo/22496-Almaden-92691/home/5087367,TR21184230,33.6361495,-117.6491456,7.0,1.5803017522129563
867,25356 FELICIA Ct,Mission Viejo,CA,92691,799000,3,2.0,1607.0,5052.0,1977.0,3.0,497.0,http://www.redfin.com/CA/Mission-Viejo/25356-Felicia-Ct-92691/home/4843609,OC21183449,33.609511600000005,-117.6882399,5.75,1.5803017522129563
868,26721 Sinforosa Dr,Mission Viejo,CA,92691,979000,3,2.0,1660.0,8625.0,1972.0,3.0,590.0,http://www.redfin.com/CA/Mission-Viejo/26721-Sinforosa-Dr-92691/home/5081513,OC21183463,33.6108439,-117.66378950000001,6.5,1.5803017522129563
869,21452 Pedroso,Mission Viejo,CA,92691,799900,3,2.0,1120.0,5145.0,1977.0,4.0,714.0,http://www.redfin.com/CA/Mission-Viejo/21452-Pedroso-92691/home/5108812,OC21182180,33.651527,-117.65528729999998,5.75,1.5803017522129563
870,21941 Jinetes,Mission Viejo,CA,92691,860000,4,2.0,1472.0,5060.0,1979.0,4.0,584.0,http://www.redfin.com/CA/Mission-Viejo/21941-Jinetes-92691/home/5110710,OC21181364,33.6442999,-117.65047450000002,5.75,1.5803017522129563
871,23992 Salero Ln,Mission Viejo,CA,92691,879000,4,2.5,1910.0,7800.0,1968.0,4.0,460.0,http://www.redfin.com/CA/Mission-Viejo/23992-Salero-Ln-92691/home/5077896,OC21180025,33.6143673,-117.671581,6.5,1.5803017522129563
872,28792 El Mio Ln,Mission Viejo,CA,92692,989000,4,2.0,1430.0,5700.0,1970.0,4.0,692.0,http://www.redfin.com/CA/Mission-Viejo/28792-El-Mio-Ln-92692/home/5011704,LG21179205,33.5447608,-117.66440829999999,6.333,1.5803017522129563
873,26712 Dulcinea,Mission Viejo,CA,92691,775000,3,3.0,1943.0,2205.0,1976.0,4.0,399.0,http://www.redfin.com/CA/Mission-Viejo/26712-Dulcinea-92691/home/5018345,OC21182338,33.576102,-117.664001,6.333,1.5803017522129563
874,21651 Consejos,Mission Viejo,CA,92691,865000,5,3.0,1936.0,5960.0,1977.0,5.0,447.0,http://www.redfin.com/CA/Mission-Viejo/21651-Consejos-92691/home/5109397,OC21181227,33.648616100000005,-117.65047450000002,5.75,1.5803017522129563
875,27762 Tirante,Mission Viejo,CA,92692,924900,4,2.0,1640.0,5673.0,1977.0,5.0,564.0,http://www.redfin.com/CA/Mission-Viejo/27762-Tirante-92692/home/5073562,OC21180972,33.599651,-117.6458908,7.0,1.5803017522129563
876,24572 Mosquero Ln,Mission Viejo,CA,92691,1099000,4,3.0,2300.0,9493.0,1967.0,5.0,478.0,http://www.redfin.com/CA/Mission-Viejo/24572-Mosquero-Ln-92691/home/5039315,OC21173477,33.605848200000004,-117.6634229,7.0,1.5803017522129563
877,26571 Sinforosa Dr,Mission Viejo,CA,92691,890000,3,2.0,1320.0,8200.0,1969.0,8.0,674.0,http://www.redfin.com/CA/Mission-Viejo/26571-Sinforosa-Dr-92691/home/5078299,OC21179936,33.609900399999994,-117.6666083,6.5,1.5803017522129563
878,23582 Rangoon St,Mission Viejo,CA,92691,980000,4,3.0,2184.0,7620.0,1977.0,10.0,449.0,http://www.redfin.com/CA/Mission-Viejo/23582-Rangoon-St-92691/home/4841593,OC21178612,33.6195224,-117.68704840000002,5.75,1.5803017522129563
879,22352 Rosebriar,Mission Viejo,CA,92692,1495000,4,3.5,3696.0,6000.0,1989.0,10.0,404.0,http://www.redfin.com/CA/Mission-Viejo/22352-Rosebriar-92692/home/5048903,OC21176827,33.6379898,-117.62966370000001,7.0,1.5803017522129563
880,23966 Via Bayona,Mission Viejo,CA,92691,1040900,3,2.0,1546.0,6500.0,1973.0,11.0,673.0,http://www.redfin.com/CA/Mission-Viejo/23966-Via-Bayona-92691/home/5068570,LG21177468,33.6149027,-117.65542479999999,7.0,1.5803017522129563
881,24536 Tarazona,Mission Viejo,CA,92692,939900,4,2.5,1936.0,6245.0,1978.0,11.0,485.0,http://www.redfin.com/CA/Mission-Viejo/24536-Tarazona-92692/home/5043004,OC21177114,33.6084594,-117.6349812,7.0,1.5803017522129563
882,27672 Ruisenor,Mission Viejo,CA,92692,1049000,6,3.0,2263.0,6745.0,1977.0,12.0,464.0,http://www.redfin.com/CA/Mission-Viejo/27672-Ruisenor-92692/home/5074330,OC21176439,33.599409,-117.64715100000001,7.0,1.5803017522129563
883,26721 Dulcinea,Mission Viejo,CA,92691,662100,2,2.0,1214.0,3055.0,1976.0,13.0,545.0,http://www.redfin.com/CA/Mission-Viejo/26721-Dulcinea-92691/home/5018303,LG21174905,33.576397,-117.66387900000001,6.333,1.5803017522129563
884,24686 Argus Dr,Mission Viejo,CA,92691,1224900,4,3.0,3246.0,8591.0,1972.0,13.0,377.0,http://www.redfin.com/CA/Mission-Viejo/24686-Argus-Dr-92691/home/4840439,LG21174919,33.603730799999994,-117.67994499999999,6.25,1.5803017522129563
885,26702 Aracena Dr,Mission Viejo,CA,92691,1035000,3,2.0,1508.0,13640.0,1966.0,15.0,686.0,http://www.redfin.com/CA/Mission-Viejo/26702-Aracena-Dr-92691/home/5037039,OC21174229,33.5992695,-117.6641791,7.0,1.5803017522129563
886,27922 Calle Casal,Mission Viejo,CA,92692,679900,2,2.0,1078.0,2783.0,1972.0,15.0,631.0,http://www.redfin.com/CA/Mission-Viejo/27922-Calle-Casal-92692/home/5068122,OC21174062,33.616759,-117.643745,7.0,1.5803017522129563
887,58 Cantata Dr,Mission Viejo,CA,92692,1126900,4,2.5,2376.0,4000.0,1991.0,16.0,474.0,http://www.redfin.com/CA/Mission-Viejo/58-Cantata-Dr-92692/home/5050839,LG21173726,33.5970848,-117.64797709999999,7.0,1.5803017522129563
888,27461 LA CABRA,Mission Viejo,CA,92691,829800,4,2.0,1472.0,6000.0,1976.0,16.0,564.0,http://www.redfin.com/CA/Mission-Viejo/27461-La-Cabra-92691/home/5109035,OC21172734,33.6501101,-117.6518038,5.75,1.5803017522129563
889,27001 Via San Diego,Mission Viejo,CA,92691,825000,4,2.0,1463.0,4400.0,1973.0,17.0,564.0,http://www.redfin.com/CA/Mission-Viejo/27001-Via-San-Diego-92691/home/5070530,PW21149493,33.6266818,-117.65927490000001,7.0,1.5803017522129563
890,27716 Via Granados,Mission Viejo,CA,92692,850000,2,2.0,1503.0,3700.0,1976.0,17.0,566.0,http://www.redfin.com/CA/Mission-Viejo/27716-Via-Granados-92692/home/5073123,PW21170351,33.6089099,-117.64673880000001,7.0,1.5803017522129563
891,25866 Majorca Way,Mission Viejo,CA,92692,1100000,4,2.5,2089.0,6778.0,1994.0,18.0,527.0,http://www.redfin.com/CA/Mission-Viejo/25866-Majorca-Way-92692/home/5032375,OC21169376,33.5869937,-117.64465320000001,7.0,1.5803017522129563
892,21982 Birchwood,Mission Viejo,CA,92692,849900,3,2.5,1887.0,4200.0,1987.0,18.0,450.0,http://www.redfin.com/CA/Mission-Viejo/21982-Birchwood-92692/home/5102415,OC21165879,33.643181799999994,-117.637193,7.0,1.5803017522129563
893,24411 Sadaba,Mission Viejo,CA,92692,999000,4,3.0,1936.0,5170.0,1978.0,20.0,516.0,http://www.redfin.com/CA/Mission-Viejo/24411-Sadaba-92692/home/5076068,OC21147386,33.6102957,-117.6364022,7.0,1.5803017522129563
894,27440 Morro Dr,Mission Viejo,CA,92692,1309300,4,3.5,3459.0,5304.0,1994.0,20.0,379.0,http://www.redfin.com/CA/Mission-Viejo/27440-Morro-Dr-92692/home/5034342,LG21169016,33.58754520000001,-117.6511761,7.0,1.5803017522129563
895,23331 Ancia Ln,Mission Viejo,CA,92691,915000,3,2.0,1546.0,7200.0,1974.0,24.0,592.0,http://www.redfin.com/CA/Mission-Viejo/23331-Ancia-Ln-92691/home/5071919,TR21166032,33.6239091,-117.65455390000001,7.0,1.5803017522129563
896,26052 Cresta Verde,Mission Viejo,CA,92691,1750000,4,3.0,3253.0,8800.0,1980.0,25.0,538.0,http://www.redfin.com/CA/Mission-Viejo/26052-Cresta-Verde-92691/home/5042490,OC21165631,33.584395,-117.664775,6.0,1.5803017522129563
897,23772 Salvador Dr,Mission Viejo,CA,92691,1250000,5,2.5,2882.0,7654.0,1971.0,31.0,434.0,http://www.redfin.com/CA/Mission-Viejo/23772-Salvador-Dr-92691/home/5080157,OC21154476,33.617455,-117.66523329999998,6.5,1.5803017522129563
898,26582 Somerly,Mission Viejo,CA,92692,1125000,4,2.5,2108.0,4675.0,1990.0,33.0,534.0,http://www.redfin.com/CA/Mission-Viejo/26582-Somerly-92692/home/5031361,OC21154555,33.576642799999995,-117.6497412,7.0,1.5803017522129563
899,37 Maple Leaf,Mission Viejo,CA,92692,1550000,5,3.5,3557.0,6000.0,1996.0,37.0,436.0,http://www.redfin.com/CA/Mission-Viejo/37-Maple-Leaf-92692/home/5049550,OC21156110,33.631004,-117.6336977,7.0,1.5803017522129563
900,28312 La Caleta,Mission Viejo,CA,92692,1199000,3,2.0,2297.0,6300.0,1980.0,41.0,522.0,http://www.redfin.com/CA/Mission-Viejo/28312-La-Caleta-92692/home/5087432,OC21151874,33.6286092,-117.63640330000001,7.0,1.5803017522129563
901,28506 BARBOSA,Mission Viejo,CA,92692,775000,2,2.0,1230.0,3478.0,1983.0,42.0,630.0,http://www.redfin.com/CA/Mission-Viejo/28506-Barbosa-92692/home/5045517,OC21144073,33.6203773,-117.6334226,7.0,1.5803017522129563
902,25742 Serenata Dr,Mission Viejo,CA,92691,1100000,4,3.0,1875.0,8036.0,1967.0,50.0,587.0,http://www.redfin.com/CA/Mission-Viejo/25742-Serenata-Dr-92691/home/5040794,OC21144939,33.5888724,-117.6665395,6.0,1.5803017522129563
903,25082 Bellota,Mission Viejo,CA,92692,1025000,3,2.0,1546.0,8700.0,1977.0,51.0,663.0,http://www.redfin.com/CA/Mission-Viejo/25082-Bellota-92692/home/5074276,OC21143073,33.6004066,-117.64877859999999,7.0,1.5803017522129563
904,25711 Cervantes Ln,Mission Viejo,CA,92691,1150000,3,2.5,1950.0,8701.0,1966.0,52.0,590.0,http://www.redfin.com/CA/Mission-Viejo/25711-Cervantes-Ln-92691/home/5037934,OC21142770,33.589529,-117.66908319999999,6.0,1.5803017522129563
905,24856 Leto Cir,Mission Viejo,CA,92691,799988,4,2.5,2105.0,2660.0,1973.0,55.0,380.0,http://www.redfin.com/CA/Mission-Viejo/24856-Leto-Cir-92691/home/4841424,OC21140604,33.601287899999996,-117.67616399999999,6.25,1.5803017522129563
906,24721 Tarazona,Mission Viejo,CA,92692,929900,4,3.5,1936.0,5640.0,1978.0,56.0,480.0,http://www.redfin.com/CA/Mission-Viejo/24721-Tarazona-92692/home/5042936,LG21139618,33.6059592,-117.63631059999999,7.0,1.5803017522129563
907,25161 Darlington,Mission Viejo,CA,92692,1099990,3,2.5,1965.0,3850.0,1984.0,59.0,560.0,http://www.redfin.com/CA/Mission-Viejo/25161-Darlington-92692/home/5051152,OC21136815,33.599245,-117.64357700000001,7.0,1.5803017522129563
908,27655 Chapala,Mission Viejo,CA,92692,3199800,4,3.5,4225.0,6716.0,1980.0,59.0,757.0,http://www.redfin.com/CA/Mission-Viejo/27655-Chapala-92692/home/5087078,OC21102765,33.6314718,-117.6476327,7.0,1.5803017522129563
909,28112 San Lucas,Mission Viejo,CA,92692,3990000,4,4.5,5363.0,7200.0,1989.0,62.0,744.0,http://www.redfin.com/CA/Mission-Viejo/28112-San-Lucas-92692/home/5088632,OC21134403,33.633918,-117.64034440000002,7.0,1.5803017522129563
910,24461 Ferrocarril,Mission Viejo,CA,92691,899900,3,2.0,1430.0,11500.0,1967.0,64.0,629.0,http://www.redfin.com/CA/Mission-Viejo/24461-Ferrocarril-92691/home/5040571,OC21133827,33.60737520000001,-117.67655359999999,6.0,1.5803017522129563
911,26482 Aracena Dr,Mission Viejo,CA,92691,1099999,3,3.0,2085.0,9324.0,1967.0,65.0,528.0,http://www.redfin.com/CA/Mission-Viejo/26482-Aracena-Dr-92691/home/5036758,PW21133414,33.599846500000005,-117.6683041,7.0,1.5803017522129563
912,25801 Marguerite Pkwy #102,Mission Viejo,CA,92692,420000,2,2.0,1040.0,7405.0,1970.0,86.0,404.0,http://www.redfin.com/CA/Mission-Viejo/25801-Marguerite-Pkwy-92691/unit-102/home/173296483,CV21114901,33.5882215,-117.6616597,6.0,1.5803017522129563
913,22811 Tindaya,Mission Viejo,CA,92692,3100000,5,4.5,4200.0,7475.0,1988.0,89.0,738.0,http://www.redfin.com/CA/Mission-Viejo/22811-Tindaya-92692/home/5088654,OC21112124,33.631331200000005,-117.64103200000001,7.0,1.5803017522129563
914,26701 Valpariso Dr,Mission Viejo,CA,92691,1045000,4,2.5,2424.0,5490.0,1971.0,115.0,431.0,http://www.redfin.com/CA/Mission-Viejo/26701-Valpariso-Dr-92691/home/5079473,OC21090381,33.616429,-117.6646375,6.5,1.5803017522129563
915,1631 Lincoln Ln,Newport Beach,CA,92660,2850000,3,2.5,2580.0,8658.0,1965.0,2.0,1105.0,http://www.redfin.com/CA/Newport-Beach/1631-Lincoln-Ln-92660/home/3564136,NP21183905,33.63092520000001,-117.8958351,7.333,4.211687138516407
